FID,FID_1,GEOID,Count_,GEOID_1,partyRatio,GEOID_12,HHmedIncom,GEOID_1_13,normScore,Count_1,Sum_FID_,Sum_X_Long,Sum_Y_Lati
3070,3070,12009062302,0,12009062302,0.724861878,12009062302,25631,12009062302,0.412866,0,0,0,0
3071,3071,12009064202,0,12009064202,0.90712743,12009064202,36810,12009064202,0.849484,0,0,0,0
3072,3072,12011061002,0,12011061002,0.57513148,12011061002,68256,12011061002,0.519104,0,0,0,0
3073,3073,12011061100,0,12011061100,0.47107438,12011061100,39245,12011061100,0.483278,0,0,0,0
3074,3074,12009065235,0,12009065235,1.50814585,12009065235,35676,12009065235,0.968337,0,0,0,0
3075,3075,12009068501,0,12009068501,1.155670103,12009068501,57750,12009068501,0.952656,0,0,0,0
3076,3076,12037970304,0,12037970304,1.795847751,12037970304,62675,12037970304,0.655462,1,0,-84.98685614,29.72556139
3077,3077,12099001801,0,12099001801,0.108273749,12099001801,44219,12099001801,0.624105,0,0,0,0
3078,3078,12099002100,0,12099002100,0.046454768,12099002100,33700,12099002100,0.750378,0,0,0,0
3079,3079,12099002300,0,12099002300,0.698863636,12099002300,43272,12099002300,0.429633,0,0,0,0
3080,3080,12099002400,0,12099002400,0,12099002400,21151,12099002400,0.688601,0,0,0,0
3081,3081,12099002600,0,12099002600,0.723476298,12099002600,51875,12099002600,0.681925,0,0,0,0
3082,3082,12099002700,1,12099002700,0.799,12099002700,70515,12099002700,0.704143,1,0,-80.05329,26.7144
3083,3083,12099002800,0,12099002800,0.523076923,12099002800,59973,12099002800,0.63755,0,0,0,0
3084,3084,12099002900,1,12099002900,0.332025118,12099002900,28459,12099002900,0.50637,0,0,0,0
3085,3085,12099003000,0,12099003000,1,12099003000,44659,12099003000,0.431221,0,0,0,0
3086,3086,12099003102,0,12099003102,0.266514806,12099003102,38991,12099003102,0.42939,0,0,0,0
3087,3087,12099003300,0,12099003300,0.524246396,12099003300,50685,12099003300,0.683507,0,0,0,0
3088,3088,12099003400,0,12099003400,0.93799682,12099003400,45717,12099003400,0.761566,0,0,0,0
3089,3089,12089050202,0,12089050202,0.836842105,12089050202,72396,12089050202,0.80095,0,0,0,0
3090,3090,12099001301,0,12099001301,0.124691966,12099001301,41276,12099001301,0.586817,0,0,0,0
3091,3091,12099001802,0,12099001802,0.255857545,12099001802,47457,12099001802,0.477827,0,0,0,0
3092,3092,12099001910,0,12099001910,0.535019455,12099001910,25034,12099001910,0.700282,0,0,0,0
3093,3093,12011020206,0,12011020206,0.555753791,12011020206,50931,12011020206,0.463715,0,0,0,0
3094,3094,12011020323,0,12011020323,0.372985418,12011020323,53750,12011020323,0.39158,0,0,0,0
3095,3095,12011020324,0,12011020324,0.402373247,12011020324,43891,12011020324,0.428233,0,0,0,0
3096,3096,12011020415,0,12011020415,0.356391997,12011020415,52090,12011020415,0.492642,0,0,0,0
3097,3097,12037990000,0,12037990000,0,12037990000,0,12037990000,0,0,0,0,0
3098,3098,12081000704,0,12081000704,0,12081000704,33537,12081000704,0.472174,0,0,0,0
3099,3099,12081000705,0,12081000705,0.849177331,12081000705,36875,12081000705,0.463917,0,0,0,0
3100,3100,12081000106,0,12081000106,0,12081000106,41548,12081000106,0.575525,0,0,0,0
3101,3101,12081000105,0,12081000105,0,12081000105,26154,12081000105,0.544733,0,0,0,0
3102,3102,12081000604,0,12081000604,0.916393443,12081000604,33029,12081000604,0.771356,0,0,0,0
3103,3103,12081000310,0,12081000310,0.88,12081000310,32114,12081000310,0.797358,0,0,0,0
3104,3104,12081000309,0,12081000309,0,12081000309,36323,12081000309,0.609177,0,0,0,0
3105,3105,12099003700,0,12099003700,0.545659526,12099003700,35644,12099003700,0.745471,0,0,0,0
3106,3106,12099003800,0,12099003800,0.716229349,12099003800,62917,12099003800,0.598358,0,0,0,0
3107,3107,12099003901,0,12099003901,0.857731959,12099003901,63036,12099003901,0.636988,0,0,0,0
3108,3108,12099004007,0,12099004007,0.53875969,12099004007,38408,12099004007,0.573338,0,0,0,0
3109,3109,12099004008,0,12099004008,0.299421965,12099004008,38017,12099004008,0.45529,0,0,0,0
3110,3110,12099004009,0,12099004009,0.451345756,12099004009,36820,12099004009,0.600918,0,0,0,0
3111,3111,12127082404,0,12127082404,0,12127082404,34559,12127082404,0.617034,0,0,0,0
3112,3112,12095017503,0,12095017503,0.869103774,12095017503,42002,12095017503,0.602327,0,0,0,0
3113,3113,12099004011,0,12099004011,0.419230769,12099004011,39397,12099004011,0.580734,0,0,0,0
3114,3114,12099004013,1,12099004013,0.812154696,12099004013,26410,12099004013,0.902752,0,0,0,0
3115,3115,12099004101,0,12099004101,0.62835249,12099004101,48299,12099004101,0.659463,0,0,0,0
3116,3116,12011110320,0,12011110320,0.089965398,12011110320,48924,12011110320,0.566009,0,0,0,0
3117,3117,12011110319,0,12011110319,0.119918699,12011110319,77689,12011110319,0.54278,0,0,0,0
3118,3118,12011110303,0,12011110303,0.658949243,12011110303,121371,12011110303,0.691441,0,0,0,0
3119,3119,12011110322,0,12011110322,0.389790499,12011110322,76400,12011110322,0.427762,0,0,0,0
3120,3120,12011110323,0,12011110323,0.074788335,12011110323,52044,12011110323,0.548476,0,0,0,0
3121,3121,12011090700,1,12011090700,0.480554076,12011090700,68500,12011090700,0.387805,0,0,0,0
3122,3122,12011090900,0,12011090900,0.626514612,12011090900,93250,12011090900,0.707206,0,0,0,0
3123,3123,12011091000,0,12011091000,0.637852593,12011091000,69735,12011091000,0.693712,0,0,0,0
3124,3124,12011091100,0,12011091100,0.282460137,12011091100,33361,12011091100,0.37317,0,0,0,0
3125,3125,12091020900,1,12091020900,0,12091020900,111990,12091020900,0.79859,0,0,0,0
3126,3126,12091021101,0,12091021101,0,12091021101,59092,12091021101,0.718963,0,0,0,0
3127,3127,12119910500,1,12119910500,3.115853659,12119910500,40486,12119910500,0.608967,0,0,0,0
3128,3128,12063211100,0,12063211100,3.870879121,12063211100,34417,12063211100,0.898143,0,0,0,0
3129,3129,12063210500,1,12063210500,2.335559265,12063210500,39621,12063210500,0.576252,0,0,0,0
3130,3130,12063211000,0,12063211000,3.92877907,12063211000,41341,12063211000,0.751183,0,0,0,0
3131,3131,12127082503,0,12127082503,1.438181818,12127082503,41311,12127082503,0.783186,0,0,0,0
3132,3132,12127082100,0,12127082100,0.221118012,12127082100,19573,12127082100,0.815478,0,0,0,0
3133,3133,12127082201,0,12127082201,0,12127082201,20854,12127082201,0.50837,0,0,0,0
3134,3134,12127082202,0,12127082202,0.645709431,12127082202,63125,12127082202,0.615542,0,0,0,0
3135,3135,12127080300,0,12127080300,1.238938053,12127080300,41216,12127080300,0.821946,0,0,0,0
3136,3136,12105015404,0,12105015404,2.461538462,12105015404,59643,12105015404,0.941069,0,0,0,0
3137,3137,12105011203,0,12105011203,0.106073211,12105011203,25313,12105011203,0.633089,0,0,0,0
3138,3138,12105012309,0,12105012309,2.485835694,12105012309,54476,12105012309,0.913281,0,0,0,0
3139,3139,12105012410,0,12105012410,1.680194805,12105012410,58912,12105012410,0.460492,0,0,0,0
3140,3140,12051990000,0,12051990000,0,12051990000,0,12051990000,0,0,0,0,0
3141,3141,12127081000,0,12127081000,1.022770398,12127081000,35750,12127081000,0.697488,0,0,0,0
3142,3142,12105010402,0,12105010402,0.801112656,12105010402,40726,12105010402,0.668456,1,0,-81.94786,28.04419
3143,3143,12127080700,0,12127080700,1.32464455,12127080700,61814,12127080700,0.856954,0,0,0,0
3144,3144,12127082401,0,12127082401,1.110594796,12127082401,32888,12127082401,0.456288,0,0,0,0
3145,3145,12095011000,0,12095011000,0.338640275,12095011000,45398,12095011000,0.654527,0,0,0,0
3146,3146,12103027318,0,12103027318,0.945652174,12103027318,48087,12103027318,0.786981,0,0,0,0
3147,3147,12095014601,0,12095014601,0.081043956,12095014601,30706,12095014601,0.731119,0,0,0,0
3148,3148,12095012403,1,12095012403,0,12095012403,36510,12095012403,0.43517,0,0,0,0
3149,3149,12095017902,1,12095017902,1.426850258,12095017902,57126,12095017902,0.676245,0,0,0,0
3150,3150,12103027320,0,12103027320,1.172653534,12103027320,66719,12103027320,0.792455,0,0,0,0
3151,3151,12103027402,0,12103027402,0.90253304,12103027402,31790,12103027402,0.630286,0,0,0,0
3152,3152,12103027403,0,12103027403,1.129032258,12103027403,54293,12103027403,0.88583,0,0,0,0
3153,3153,12095017006,0,12095017006,0.454070981,12095017006,72592,12095017006,0.38919,0,0,0,0
3154,3154,12095016200,0,12095016200,0.815606362,12095016200,61888,12095016200,0.70287,0,0,0,0
3155,3155,12095014807,0,12095014807,0.547090582,12095014807,78944,12095014807,0.485826,0,0,0,0
3156,3156,12095015501,0,12095015501,0.842652152,12095015501,64263,12095015501,0.668847,0,0,0,0
3157,3157,12095017001,3,12095017001,0.146529563,12095017001,47295,12095017001,0.448401,0,0,0,0
3158,3158,12095016410,0,12095016410,0.542450432,12095016410,48357,12095016410,0.493579,0,0,0,0
3159,3159,12095016509,0,12095016509,0.939393939,12095016509,41961,12095016509,0.852573,0,0,0,0
3160,3160,12095017802,0,12095017802,1.045714286,12095017802,65435,12095017802,0.57604,0,0,0,0
3161,3161,12095017600,0,12095017600,0.299408284,12095017600,33413,12095017600,0.516579,1,0,-81.50760949,28.67281426
3162,3162,12087972600,0,12087972600,0.512781955,12087972600,61944,12087972600,0.972246,0,0,0,0
3163,3163,12087970300,0,12087970300,1.301324503,12087970300,68708,12087970300,0.881644,1,0,-80.37904676,25.16549872
3164,3164,12087971501,0,12087971501,1.639423077,12087971501,76050,12087971501,0.948833,0,0,0,0
3165,3165,12095011600,0,12095011600,0.151029748,12095011600,26232,12095011600,0.534462,0,0,0,0
3166,3166,12095016407,0,12095016407,0.614130435,12095016407,33350,12095016407,0.439469,0,0,0,0
3167,3167,12095016409,0,12095016409,0.983122363,12095016409,87447,12095016409,0.537603,0,0,0,0
3168,3168,12095016411,0,12095016411,0.772563177,12095016411,55132,12095016411,0.63469,0,0,0,0
3169,3169,12095017104,0,12095017104,0.966120927,12095017104,106925,12095017104,0.443212,0,0,0,0
3170,3170,12123950400,0,12123950400,4.473484848,12123950400,39028,12123950400,0.59312,0,0,0,0
3171,3171,12123950300,0,12123950300,1.031591738,12123950300,29971,12123950300,0.492433,0,0,0,0
3172,3172,12123950100,0,12123950100,2.590047393,12123950100,48333,12123950100,0.736954,0,0,0,0
3173,3173,12095016804,0,12095016804,0,12095016804,58500,12095016804,0.39609,0,0,0,0
3174,3174,12127082705,0,12127082705,1.247727273,12127082705,64492,12127082705,0.945081,0,0,0,0
3175,3175,12095011701,0,12095011701,0,12095011701,36007,12095011701,0.828681,0,0,0,0
3176,3176,12095017105,0,12095017105,1.217627856,12095017105,116113,12095017105,0.674273,0,0,0,0
3177,3177,12095014000,0,12095014000,1.491947291,12095014000,75532,12095014000,0.822374,0,0,0,0
3178,3178,12095014811,0,12095014811,0.97510981,12095014811,101471,12095014811,0.738892,0,0,0,0
3179,3179,12095014809,0,12095014809,0,12095014809,120903,12095014809,0.83189,1,0,-81.53575,28.49546
3180,3180,12095016602,0,12095016602,1.181984175,12095016602,59250,12095016602,0.69677,0,0,0,0
3181,3181,12095016601,1,12095016601,1.129828753,12095016601,71727,12095016601,0.641633,0,0,0,0
3182,3182,12095017103,0,12095017103,0.849033816,12095017103,69469,12095017103,0.561947,1,0,-81.50653061,28.38171534
3183,3183,12095012500,0,12095012500,0.993630573,12095012500,56360,12095012500,0.778537,0,0,0,0
3184,3184,12095017501,1,12095017501,0.330819246,12095017501,52240,12095017501,0.380787,0,0,0,0
3185,3185,12095012800,1,12095012800,0.779757662,12095012800,105821,12095012800,0.805346,0,0,0,0
3186,3186,12095012303,0,12095012303,0.168137483,12095012303,57935,12095012303,0.501514,0,0,0,0
3187,3187,12095011702,0,12095011702,0.049553209,12095011702,28012,12095011702,0.87965,0,0,0,0
3188,3188,12095016802,2,12095016802,0.832198638,12095016802,84850,12095016802,0.619789,0,0,0,0
3189,3189,12095015105,0,12095015105,0,12095015105,50609,12095015105,0.339513,0,0,0,0
3190,3190,12095012304,0,12095012304,0.162575453,12095012304,42327,12095012304,0.653346,0,0,0,0
3191,3191,12095016412,0,12095016412,0,12095016412,63529,12095016412,0.458698,0,0,0,0
3192,3192,12095015702,0,12095015702,1.115658363,12095015702,100515,12095015702,0.780859,0,0,0,0
3193,3193,12095011300,0,12095011300,0.693877551,12095011300,61128,12095011300,0.718275,0,0,0,0
3194,3194,12095014812,0,12095014812,0.543761639,12095014812,36678,12095014812,0.400222,0,0,0,0
3195,3195,12095017805,0,12095017805,1.546315078,12095017805,69899,12095017805,0.749816,0,0,0,0
3196,3196,12095013803,0,12095013803,0,12095013803,70224,12095013803,0.635555,0,0,0,0
3197,3197,12095016713,2,12095016713,0.523715415,12095016713,41414,12095016713,0.538915,0,0,0,0
3198,3198,12095017702,0,12095017702,0,12095017702,73375,12095017702,0.619713,0,0,0,0
3199,3199,12095012305,0,12095012305,0.202531646,12095012305,36537,12095012305,0.448525,0,0,0,0
3200,3200,12095013802,0,12095013802,1.114545455,12095013802,66302,12095013802,0.974219,0,0,0,0
3201,3201,12011110321,1,12011110321,0.271017384,12011110321,106297,12011110321,0.528181,0,0,0,0
3202,3202,12095014200,1,12095014200,0.445897741,12095014200,45893,12095014200,0.509777,0,0,0,0
3203,3203,12095010200,0,12095010200,0.498360656,12095010200,74205,12095010200,0.758923,0,0,0,0
3204,3204,12095012900,0,12095012900,0.406356413,12095012900,76745,12095012900,0.714511,0,0,0,0
3205,3205,12095013300,1,12095013300,0,12095013300,40072,12095013300,0.648666,0,0,0,0
3206,3206,12095010400,0,12095010400,0,12095010400,21279,12095010400,0.598375,0,0,0,0
3207,3207,12095010500,0,12095010500,0,12095010500,23036,12095010500,0.938048,0,0,0,0
3208,3208,12095012100,0,12095012100,0.168900804,12095012100,34431,12095012100,0.576242,0,0,0,0
3209,3209,12095013505,0,12095013505,0.556445739,12095013505,37708,12095013505,0.707946,0,0,0,0
3210,3210,12095013603,0,12095013603,0.712,12095013603,48670,12095013603,0.711758,0,0,0,0
3211,3211,12095013604,0,12095013604,0.60754717,12095013604,47935,12095013604,0.662094,0,0,0,0
3212,3212,12095018700,1,12095018700,0.567644953,12095018700,23361,12095018700,0.391011,0,0,0,0
3213,3213,12103990000,0,12103990000,0,12103990000,0,12103990000,0,0,0,0,0
3214,3214,12095012307,0,12095012307,0.154044307,12095012307,37937,12095012307,0.488586,0,0,0,0
3215,3215,12095012401,0,12095012401,0.165217391,12095012401,38056,12095012401,0.564171,0,0,0,0
3216,3216,12095016803,0,12095016803,0,12095016803,56941,12095016803,0.429062,0,0,0,0
3217,3217,12095012306,0,12095012306,0.248606466,12095012306,46583,12095012306,0.481194,0,0,0,0
3218,3218,12095018800,0,12095018800,0.482056256,12095018800,67582,12095018800,0.656889,0,0,0,0
3219,3219,12055960700,0,12055960700,2.062337662,12055960700,41917,12055960700,0.759278,0,0,0,0
3220,3220,12055960800,0,12055960800,1.447802198,12055960800,29438,12055960800,0.553978,0,0,0,0
3221,3221,12055961100,0,12055961100,0.975265018,12055961100,20823,12055961100,0.598795,1,0,-81.44091132,27.49591822
3222,3222,12095010802,0,12095010802,0.333878887,12095010802,61406,12095010802,0.737714,0,0,0,0
3223,3223,12095013403,0,12095013403,0,12095013403,37136,12095013403,0.57099,0,0,0,0
3224,3224,12095013402,0,12095013402,0,12095013402,46783,12095013402,0.543068,0,0,0,0
3225,3225,12095011100,0,12095011100,0.602547771,12095011100,60506,12095011100,0.834068,0,0,0,0
3226,3226,12083000901,0,12083000901,2.276699029,12083000901,35507,12083000901,0.845751,0,0,0,0
3227,3227,12083001302,0,12083001302,2.417943107,12083001302,44583,12083001302,0.742915,0,0,0,0
3228,3228,12083002601,0,12083002601,2.146428571,12083002601,38657,12083002601,0.591795,0,0,0,0
3229,3229,12083002701,0,12083002701,1.771084337,12083002701,39503,12083002701,0.802487,0,0,0,0
3230,3230,12083000302,0,12083000302,1.819178082,12083000302,35481,12083000302,0.581284,0,0,0,0
3231,3231,12095013605,0,12095013605,0.812964931,12095013605,34828,12095013605,0.63351,0,0,0,0
3232,3232,12095013801,0,12095013801,0.889036545,12095013801,51389,12095013801,0.731849,0,0,0,0
3233,3233,12095012201,0,12095012201,0.165594855,12095012201,35114,12095012201,0.579756,0,0,0,0
3234,3234,12095012202,0,12095012202,0.175284838,12095012202,41324,12095012202,0.631932,0,0,0,0
3235,3235,12095017107,0,12095017107,0.901282051,12095017107,109167,12095017107,0.529165,0,0,0,0
3236,3236,12095017804,0,12095017804,0.892839747,12095017804,72668,12095017804,0.519558,0,0,0,0
3237,3237,12095015004,0,12095015004,0.578357078,12095015004,72398,12095015004,0.380792,0,0,0,0
3238,3238,12095012000,0,12095012000,0.142488717,12095012000,27397,12095012000,0.452909,0,0,0,0
3239,3239,12095011200,0,12095011200,0.526315789,12095011200,77901,12095011200,0.733691,0,0,0,0
3240,3240,12095010300,0,12095010300,0.449371766,12095010300,36445,12095010300,0.776043,0,0,0,0
3241,3241,12095016100,0,12095016100,1.135458167,12095016100,67891,12095016100,0.85537,0,0,0,0
3242,3242,12095013503,0,12095013503,0,12095013503,32684,12095013503,0.429181,0,0,0,0
3243,3243,12095014808,0,12095014808,1.199079402,12095014808,127923,12095014808,0.593876,0,0,0,0
3244,3244,12095017703,0,12095017703,0.666963491,12095017703,42605,12095017703,0.504674,0,0,0,0
3245,3245,12095014100,0,12095014100,1.545115121,12095014100,82159,12095014100,0.801557,0,0,0,0
3246,3246,12095016704,0,12095016704,0.834681828,12095016704,85377,12095016704,0.597291,0,0,0,0
3247,3247,12095013900,0,12095013900,0.676547515,12095013900,60294,12095013900,0.795591,0,0,0,0
3248,3248,12103025011,0,12103025011,1.237674761,12103025011,83521,12103025011,0.761883,0,0,0,0
3249,3249,12103025012,0,12103025012,1.170872386,12103025012,53502,12103025012,0.782851,0,0,0,0
3250,3250,12103025014,1,12103025014,1.068181818,12103025014,63674,12103025014,0.680018,0,0,0,0
3251,3251,12103025015,0,12103025015,1.024618992,12103025015,36938,12103025015,0.922213,0,0,0,0
3252,3252,12103025016,0,12103025016,1.448019802,12103025016,79000,12103025016,0.60041,0,0,0,0
3253,3253,12103025106,0,12103025106,1.113597246,12103025106,43284,12103025106,0.873582,0,0,0,0
3254,3254,12095015402,0,12095015402,0.718269231,12095015402,51563,12095015402,0.592074,0,0,0,0
3255,3255,12095015202,0,12095015202,0.316934231,12095015202,35663,12095015202,0.417576,0,0,0,0
3256,3256,12095017504,0,12095017504,0.495784148,12095017504,59316,12095017504,0.444682,0,0,0,0
3257,3257,12095012402,0,12095012402,0.290076336,12095012402,28343,12095012402,0.437506,0,0,0,0
3258,3258,12095012600,0,12095012600,0.765698219,12095012600,93924,12095012600,0.804587,0,0,0,0
3259,3259,12095014906,0,12095014906,0.523622047,12095014906,70750,12095014906,0.458178,0,0,0,0
3260,3260,12095014804,0,12095014804,0.726578765,12095014804,36410,12095014804,0.440029,0,0,0,0
3261,3261,12095017400,0,12095017400,0.388888889,12095017400,64643,12095017400,0.520342,0,0,0,0
3262,3262,12095015001,0,12095015001,0,12095015001,38068,12095015001,0.586419,0,0,0,0
3263,3263,12095015902,1,12095015902,0,12095015902,53975,12095015902,0.78263,0,0,0,0
3264,3264,12103025304,0,12103025304,1.001269036,12103025304,37268,12103025304,0.923584,0,0,0,0
3265,3265,12103025305,0,12103025305,1.041176471,12103025305,31885,12103025305,0.712662,0,0,0,0
3266,3266,12103025306,0,12103025306,0,12103025306,53625,12103025306,0.778634,0,0,0,0
3267,3267,12103026701,0,12103026701,0,12103026701,43695,12103026701,0.658564,0,0,0,0
3268,3268,12103026400,0,12103026400,0.867303609,12103026400,40199,12103026400,0.549021,0,0,0,0
3269,3269,12103026500,0,12103026500,0.971895759,12103026500,43311,12103026500,0.643943,0,0,0,0
3270,3270,12103026601,0,12103026601,1.087149188,12103026601,70109,12103026601,0.732975,0,0,0,0
3271,3271,12103026602,0,12103026602,0.876308901,12103026602,41042,12103026602,0.671722,0,0,0,0
3272,3272,12057011407,0,12057011407,1.201773836,12057011407,74754,12057011407,0.906654,0,0,0,0
3273,3273,12057011409,0,12057011409,1.184110971,12057011409,86630,12057011409,0.772235,0,0,0,0
3274,3274,12011042200,0,12011042200,1.331476323,12011042200,103889,12011042200,0.939205,0,0,0,0
3275,3275,12011080200,0,12011080200,0.811369509,12011080200,56458,12011080200,0.948717,0,0,0,0
3276,3276,12073001002,0,12073001002,0.078882498,12073001002,42019,12073001002,0.841637,0,0,0,0
3277,3277,12073001101,0,12073001101,0,12073001101,22708,12073001101,0.796969,0,0,0,0
3278,3278,12073001102,0,12073001102,0.040871935,12073001102,41094,12073001102,0.665417,0,0,0,0
3279,3279,12073001200,0,12073001200,0.112767336,12073001200,23278,12073001200,0.782626,0,0,0,0
3280,3280,12057013100,0,12057013100,2.855932203,12057013100,52375,12057013100,0.679257,0,0,0,0
3281,3281,12057013205,0,12057013205,1.332121212,12057013205,73265,12057013205,0.561347,0,0,0,0
3282,3282,12055960900,0,12055960900,0.975935829,12055960900,25854,12055960900,0.419006,0,0,0,0
3283,3283,12055961200,0,12055961200,2.101983003,12055961200,26891,12055961200,0.59635,0,0,0,0
3284,3284,12011080500,0,12011080500,0.073817762,12011080500,28415,12011080500,0.637,0,0,0,0
3285,3285,12057013207,0,12057013207,1.500294291,12057013207,69309,12057013207,0.715536,0,0,0,0
3286,3286,12057013208,0,12057013208,2.247524752,12057013208,117210,12057013208,0.83373,0,0,0,0
3287,3287,12057013305,0,12057013305,1.455974843,12057013305,81115,12057013305,0.818114,0,0,0,0
3288,3288,12057013415,0,12057013415,1.276978417,12057013415,84815,12057013415,0.82602,0,0,0,0
3289,3289,12033001700,0,12033001700,0.312945973,12033001700,32786,12033001700,0.514938,0,0,0,0
3290,3290,12055960200,0,12055960200,1.58974359,12055960200,35596,12055960200,0.465778,0,0,0,0
3291,3291,12055961400,0,12055961400,0,12055961400,46907,12055961400,0.943007,0,0,0,0
3292,3292,12103025107,0,12103025107,1.144095341,12103025107,53664,12103025107,0.822033,0,0,0,0
3293,3293,12103025108,0,12103025108,1.423684211,12103025108,47151,12103025108,0.910961,0,0,0,0
3294,3294,12103025109,0,12103025109,1.107263514,12103025109,36952,12103025109,0.785198,0,0,0,0
3295,3295,12103025110,0,12103025110,1.454545455,12103025110,66681,12103025110,0.939271,0,0,0,0
3296,3296,12103025116,0,12103025116,1.2425,12103025116,53250,12103025116,0.747007,0,0,0,0
3297,3297,12103025112,0,12103025112,1.247863248,12103025112,48859,12103025112,0.832474,0,0,0,0
3298,3298,12103025113,1,12103025113,1.274261603,12103025113,58854,12103025113,0.850695,0,0,0,0
3299,3299,12103025114,0,12103025114,1.347457627,12103025114,40465,12103025114,0.887481,0,0,0,0
3300,3300,12035990000,0,12035990000,0,12035990000,0,12035990000,0,0,0,0,0
3301,3301,12057011007,0,12057011007,1.352112676,12057011007,84583,12057011007,0.84249,0,0,0,0
3302,3302,12057013314,0,12057013314,0,12057013314,72708,12057013314,0.674341,0,0,0,0
3303,3303,12057003200,0,12057003200,0.189484127,12057003200,24632,12057003200,0.441286,0,0,0,0
3304,3304,12057013307,0,12057013307,0.583963691,12057013307,46547,12057013307,0.379445,0,0,0,0
3305,3305,12057002400,0,12057002400,0.613430127,12057002400,43313,12057002400,0.616313,0,0,0,0
3306,3306,12057010204,0,12057010204,0.618762475,12057010204,58635,12057010204,0.477627,0,0,0,0
3307,3307,12057010600,0,12057010600,0.521963824,12057010600,67056,12057010600,0.527308,0,0,0,0
3308,3308,12057006000,0,12057006000,1.211976048,12057006000,126597,12057006000,0.899189,0,0,0,0
3309,3309,12057012106,0,12057012106,1.698042169,12057012106,75176,12057012106,0.691029,0,0,0,0
3310,3310,12057011507,0,12057011507,0.871764706,12057011507,70670,12057011507,0.65644,0,0,0,0
3311,3311,12057002000,0,12057002000,0.060481503,12057002000,31342,12057002000,0.514845,0,0,0,0
3312,3312,12057010203,0,12057010203,0,12057010203,35028,12057010203,0.564149,0,0,0,0
3313,3313,12057011410,0,12057011410,1.06779661,12057011410,102179,12057011410,0.628037,0,0,0,0
3314,3314,12057011411,0,12057011411,0.749469214,12057011411,79883,12057011411,0.72238,0,0,0,0
3315,3315,12057011608,0,12057011608,0.946577629,12057011608,111337,12057011608,0.526856,0,0,0,0
3316,3316,12057013311,0,12057013311,1.235294118,12057013311,45425,12057013311,0.550502,0,0,0,0
3317,3317,12057013312,0,12057013312,0.996034893,12057013312,56888,12057013312,0.441335,0,0,0,0
3318,3318,12057013313,0,12057013313,1.373292868,12057013313,67159,12057013313,0.711403,0,0,0,0
3319,3319,12057013406,0,12057013406,0,12057013406,41989,12057013406,0.496022,0,0,0,0
3320,3320,12057013407,0,12057013407,1.343539498,12057013407,91441,12057013407,0.68265,0,0,0,0
3321,3321,12057013501,0,12057013501,0.453246753,12057013501,43214,12057013501,0.419275,0,0,0,0
3322,3322,12057013503,0,12057013503,0.394230769,12057013503,39783,12057013503,0.339989,0,0,0,0
3323,3323,12021010801,0,12021010801,0.90557377,12021010801,49072,12021010801,0.946922,0,0,0,0
3324,3324,12021010802,1,12021010802,2.118824265,12021010802,52460,12021010802,0.573367,0,0,0,0
3325,3325,12086014700,0,12086014700,1.53962704,12086014700,42832,12086014700,0.873898,0,0,0,0
3326,3326,12086005201,0,12086005201,0,12086005201,23900,12086005201,0.765368,0,0,0,0
3327,3327,12005001900,0,12005001900,2.491400491,12005001900,62888,12005001900,0.8749,0,0,0,0
3328,3328,12005000600,0,12005000600,3.421428571,12005000600,65804,12005000600,0.85251,0,0,0,0
3329,3329,12005000300,0,12005000300,6.238493724,12005000300,45047,12005000300,0.863487,0,0,0,0
3330,3330,12005000400,0,12005000400,6.137026239,12005000400,53709,12005000400,0.868224,0,0,0,0
3331,3331,12005000500,0,12005000500,3.240924092,12005000500,63108,12005000500,0.702008,0,0,0,0
3332,3332,12005001800,0,12005001800,1.651315789,12005001800,27380,12005001800,0.555485,0,0,0,0
3333,3333,12117021606,0,12117021606,0.823065903,12117021606,51765,12117021606,0.586901,0,0,0,0
3334,3334,12005000700,3,12005000700,2.492063492,12005000700,64875,12005000700,0.508963,0,0,0,0
3335,3335,12117021608,1,12117021608,0.691642651,12117021608,46836,12117021608,0.611139,0,0,0,0
3336,3336,12117021611,0,12117021611,1.236338798,12117021611,90250,12117021611,0.884606,0,0,0,0
3337,3337,12005000900,0,12005000900,1.888554217,12005000900,49474,12005000900,0.692679,0,0,0,0
3338,3338,12005001000,0,12005001000,0,12005001000,30509,12005001000,0.538474,1,0,-85.61636271,30.15469524
3339,3339,12117021612,0,12117021612,1.065502183,12117021612,85625,12117021612,0.817361,0,0,0,0
3340,3340,12117021613,0,12117021613,0,12117021613,49137,12117021613,0.450312,0,0,0,0
3341,3341,12117021614,0,12117021614,0.719460227,12117021614,63636,12117021614,0.569374,0,0,0,0
3342,3342,12021010902,0,12021010902,0,12021010902,76593,12021010902,0.990029,0,0,0,0
3343,3343,12117021704,0,12117021704,1.44738676,12117021704,70364,12117021704,0.802265,0,0,0,0
3344,3344,12117021706,0,12117021706,0.670582227,12117021706,64583,12117021706,0.659444,0,0,0,0
3345,3345,12117021803,0,12117021803,0,12117021803,48776,12117021803,0.417774,0,0,0,0
3346,3346,12083001500,0,12083001500,0.352,12083001500,23862,12083001500,0.466388,0,0,0,0
3347,3347,12081001704,0,12081001704,0,12081001704,102759,12081001704,0.955058,0,0,0,0
3348,3348,12081001800,0,12081001800,0,12081001800,70063,12081001800,0.958591,0,0,0,0
3349,3349,12117021901,0,12117021901,0.852199703,12117021901,76707,12117021901,0.655451,0,0,0,0
